。,。,。,特殊,句点,*,*
FUJI,FUJI,FUJI,未定義語,アルファベット,*,*
の,の,の,助詞,接続助詞,*,*
X,X,X,未定義語,アルファベット,*,*
-,-,-,未定義語,その他,*,*
T,T,T,未定義語,アルファベット,*,*
30,30,30,名詞,数詞,*,*
は,は,は,助詞,副助詞,*,*
XF,XF,XF,未定義語,アルファベット,*,*
35,35,35,名詞,数詞,*,*
F,F,F,未定義語,アルファベット,*,*
1,いち,1,名詞,数詞,*,*
.,.,.,未定義語,その他,*,*
4,よん,4,名詞,数詞,*,*
でも,でも,でも,助詞,副助詞,*,*
電子,でんし,電子,名詞,普通名詞,*,*
シャッター,しゃったー,シャッター,名詞,普通名詞,*,*
自動,じどう,自動,名詞,普通名詞,*,*
切り替え,きりかえ,切り替える,動詞,*,母音動詞,基本連用形
にて,にて,にて,助詞,格助詞,*,*
1,いち,1,名詞,数詞,*,*
/,/,/,未定義語,その他,*,*
32000,32000,32000,名詞,数詞,*,*
の,の,の,助詞,接続助詞,*,*
シャッター,しゃったー,シャッター,名詞,普通名詞,*,*
スピード,すぴーど,スピード,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
して,して,する,動詞,*,サ変動詞,タ系連用テ形
くれる,くれる,くれる,接尾辞,動詞性接尾辞,母音動詞,基本形
ので,ので,のだ,助動詞,*,ナ形容詞,ダ列タ系連用テ形
重宝,ちょうほう,重宝,名詞,サ変名詞,*,*
して,して,する,動詞,*,サ変動詞,タ系連用テ形
い,い,いる,接尾辞,動詞性接尾辞,母音動詞,基本連用形
ました,ました,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,タ形
。,。,。,特殊,句点,*,*
本,ほん,本,接頭辞,名詞接頭辞,*,*
機,き,機,名詞,普通名詞,*,*
は,は,は,助詞,副助詞,*,*
1,いち,1,名詞,数詞,*,*
/,/,/,未定義語,その他,*,*
4000,4000,4000,名詞,数詞,*,*
迄,迄,迄,未定義語,その他,*,*
の,の,の,助詞,接続助詞,*,*
シャッター,しゃったー,シャッター,名詞,普通名詞,*,*
スピード,すぴーど,スピード,名詞,普通名詞,*,*
しか,しか,しか,助詞,副助詞,*,*
確保,かくほ,確保,名詞,サ変名詞,*,*
でき,でき,できる,動詞,*,母音動詞,未然形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
ため,ため,ため,名詞,副詞的名詞,*,*
外,がい,外,名詞,普通名詞,*,*
で,で,で,助詞,格助詞,*,*
使う,つかう,使う,動詞,*,子音動詞ワ行,基本形
時,とき,時,名詞,副詞的名詞,*,*
は,は,は,助詞,副助詞,*,*
ND,ND,ND,未定義語,アルファベット,*,*
8,はち,8,名詞,数詞,*,*
フィルター,ふぃるたー,フィルター,名詞,普通名詞,*,*
を,を,を,助詞,格助詞,*,*
つけ,つけ,つける,動詞,*,母音動詞,基本連用形
っぱなし,っぱなし,っぱなす,動詞,*,子音動詞サ行,基本連用形
に,に,に,助詞,格助詞,*,*
して,して,する,動詞,*,サ変動詞,タ系連用テ形
おり,おり,おる,接尾辞,動詞性接尾辞,子音動詞ラ行,基本連用形
ました,ました,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,タ形
。,。,。,特殊,句点,*,*
ND,ND,ND,未定義語,アルファベット,*,*
フィルター,ふぃるたー,フィルター,名詞,普通名詞,*,*
は,は,は,助詞,副助詞,*,*
外,がい,外,名詞,普通名詞,*,*
で,で,で,助詞,格助詞,*,*
は,は,は,助詞,副助詞,*,*
付ける,つける,付ける,動詞,*,母音動詞,基本形
、,、,、,特殊,読点,*,*
室,しつ,室,名詞,普通名詞,*,*
内,ない,内,接尾辞,名詞性名詞接尾辞,*,*
で,で,で,助詞,格助詞,*,*
外す,はずす,外す,動詞,*,子音動詞サ行,基本形
。,。,。,特殊,句点,*,*
クローズアップ,くろーずあっぷ,クローズアップ,名詞,サ変名詞,*,*
レンズ,れんず,レンズ,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
比べる,くらべる,比べる,動詞,*,母音動詞,基本形
と,と,と,助詞,格助詞,*,*
撮影,さつえい,撮影,名詞,サ変名詞,*,*
毎,ごと,毎,接尾辞,名詞性名詞接尾辞,*,*
に,に,に,助詞,格助詞,*,*
取り外し,とりはずし,取り外す,動詞,*,子音動詞サ行,基本連用形
を,を,を,助詞,格助詞,*,*
する,する,する,動詞,*,サ変動詞,基本形
必要,ひつよう,必要だ,形容詞,*,ナノ形容詞,語幹
が,が,が,助詞,格助詞,*,*
無い,ない,無い,形容詞,*,イ形容詞アウオ段,基本形
ので,ので,のだ,助動詞,*,ナ形容詞,ダ列タ系連用テ形
問題,もんだい,問題,名詞,普通名詞,*,*
を,を,を,助詞,格助詞,*,*
感じる,かんじる,感じる,動詞,*,母音動詞,基本形
事,こと,事,名詞,普通名詞,*,*
は,は,は,助詞,副助詞,*,*
あり,あり,ある,接尾辞,動詞性接尾辞,子音動詞ラ行,基本連用形
ませ,ませ,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,未然形
ん,ん,ぬ,助動詞,*,助動詞ぬ型,音便基本形
でした,でした,だ,判定詞,*,判定詞,デス列タ形
。,。,。,特殊,句点,*,*
グリップ,グリップ,グリップ,未定義語,カタカナ,*,*
は,は,は,助詞,副助詞,*,*
まだまだ,まだまだ,まだまだ,副詞,*,*,*
大き,おおき,大きい,形容詞,*,イ形容詞イ段特殊,語幹
さ,さ,さ,接尾辞,名詞性述語接尾辞,*,*
が,が,が,助詞,格助詞,*,*
足り,たり,足りる,動詞,*,母音動詞,未然形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
と,と,と,助詞,格助詞,*,*
感じ,かんじ,感じる,動詞,*,母音動詞,基本連用形
ます,ます,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,基本形
。,。,。,特殊,句点,*,*
もっと,もっと,もっと,副詞,*,*,*
大きく,おおきく,大きい,形容詞,*,イ形容詞イ段特殊,基本連用形
深く,ふかく,深い,形容詞,*,イ形容詞アウオ段,基本連用形
して,して,する,接尾辞,動詞性接尾辞,サ変動詞,タ系連用テ形
くれ,くれ,くれる,接尾辞,動詞性接尾辞,母音動詞,未然形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
と,と,と,助詞,格助詞,*,*
コンパクト,こんぱくと,コンパクト,名詞,普通名詞,*,*
な,な,だ,判定詞,*,判定詞,ダ列基本連体形
機体,きたい,機体,名詞,普通名詞,*,*
を,を,を,助詞,格助詞,*,*
扱え,あつかえ,扱える,動詞,*,母音動詞,基本連用形
ませ,ませ,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,未然形
ん,ん,ぬ,助動詞,*,助動詞ぬ型,音便基本形
。,。,。,特殊,句点,*,*
バリ,ばり,バリ,名詞,地名,*,*
アングル,あんぐる,アングル,名詞,普通名詞,*,*
液晶,えきしょう,液晶,名詞,普通名詞,*,*
は,は,は,助詞,副助詞,*,*
使いこなせれば,つかいこなせれば,使いこなせる,動詞,*,母音動詞,基本条件形
便利な,べんりな,便利だ,形容詞,*,ナ形容詞,ダ列基本連体形
の,の,のだ,助動詞,*,ナ形容詞,語幹
かも,かも,かも,助詞,接続助詞,*,*
しれ,しれ,しれる,動詞,*,母音動詞,基本連用形
ませ,ませ,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,未然形
ん,ん,ぬ,助動詞,*,助動詞ぬ型,音便基本形
が,が,が,助詞,接続助詞,*,*
私,わたし,私,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
は,は,は,助詞,副助詞,*,*
使い,つかい,使う,動詞,*,子音動詞ワ行,基本連用形
にくかった,にくかった,にくい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,タ形
です,です,です,助動詞,*,無活用型,基本形
。,。,。,特殊,句点,*,*
チルト,チルト,チルト,未定義語,カタカナ,*,*
なら,なら,なら,助詞,副助詞,*,*
一,いち,一,名詞,数詞,*,*
手間,てま,手間,名詞,普通名詞,*,*
で,で,で,助詞,格助詞,*,*
液晶,えきしょう,液晶,名詞,普通名詞,*,*
を,を,を,助詞,格助詞,*,*
傾け,かたむけ,傾ける,動詞,*,母音動詞,未然形
られ,られ,られる,接尾辞,動詞性接尾辞,母音動詞,基本連用形
ます,ます,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,基本形
。,。,。,特殊,句点,*,*
バリ,ばり,バリ,名詞,地名,*,*
アングル,あんぐる,アングル,名詞,普通名詞,*,*
だ,だ,だ,判定詞,*,判定詞,基本形
と,と,と,助詞,格助詞,*,*
一旦,いったん,一旦,副詞,*,*,*
横,よこ,横,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
開く,あく,開く,動詞,*,子音動詞カ行,基本形
→,→,→,未定義語,その他,*,*
片方,かたほう,片方,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
しか,しか,しか,助詞,副助詞,*,*
回ら,まわら,回る,動詞,*,子音動詞ラ行,未然形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
ため,ため,ため,名詞,副詞的名詞,*,*
恐る恐る,おそるおそる,恐る恐る,副詞,*,*,*
回す,まわす,回す,動詞,*,子音動詞サ行,基本形
→,→,→,未定義語,その他,*,*
液晶,えきしょう,液晶,名詞,普通名詞,*,*
が,が,が,助詞,格助詞,*,*
傾く,かたむく,傾く,動詞,*,子音動詞カ行,基本形
慣れる,なれる,慣れる,動詞,*,母音動詞,基本形
と,と,と,助詞,格助詞,*,*
どちら,どちら,どちら,指示詞,名詞形態指示詞,*,*
に,に,に,助詞,格助詞,*,*
回る,まわる,回る,動詞,*,子音動詞ラ行,基本形
か,か,か,助詞,接続助詞,*,*
直観,ちょっかん,直観,名詞,サ変名詞,*,*
的に,てきに,的だ,接尾辞,形容詞性名詞接尾辞,ナ形容詞,ダ列基本連用形
わかる,わかる,わかる,動詞,*,子音動詞ラ行,基本形
のでしょう,のでしょう,のだ,助動詞,*,ナ形容詞,デス列基本推量形
か,か,か,助詞,終助詞,*,*
？,？,？,特殊,記号,*,*
私,わたし,私,名詞,普通名詞,*,*
は,は,は,助詞,副助詞,*,*
逆,ぎゃく,逆だ,形容詞,*,ナノ形容詞,語幹
側,がわ,側,接尾辞,名詞性名詞接尾辞,*,*
に,に,に,助詞,格助詞,*,*
バキ,バキ,バキ,未定義語,カタカナ,*,*
っと,っと,っと,助詞,格助詞,*,*
言わ,いわ,言う,動詞,*,子音動詞ワ行,未然形
せて,せて,せる,接尾辞,動詞性接尾辞,母音動詞,タ系連用テ形
しまい,しまい,しまう,接尾辞,動詞性接尾辞,子音動詞ワ行,基本連用形
そうで,そうで,そうだ,接尾辞,形容詞性述語接尾辞,ナ形容詞,ダ列タ系連用テ形
一生,いっしょう,一生,名詞,時相名詞,*,*
毎度,まいど,毎度,名詞,時相名詞,*,*
ストレス,すとれす,ストレス,名詞,普通名詞,*,*
を,を,を,助詞,格助詞,*,*
感じ,かんじ,感じる,動詞,*,母音動詞,基本連用形
そうでした,そうでした,そうだ,接尾辞,形容詞性述語接尾辞,ナ形容詞,デス列タ形
。,。,。,特殊,句点,*,*
驚いた,おどろいた,驚く,動詞,*,子音動詞カ行,タ形
の,の,の,名詞,形式名詞,*,*
が,が,が,助詞,格助詞,*,*
画像,がぞう,画像,名詞,普通名詞,*,*
転送,てんそう,転送,名詞,サ変名詞,*,*
で,で,で,助詞,格助詞,*,*
RX,RX,RX,未定義語,アルファベット,*,*
100,100,100,名詞,数詞,*,*
M,M,M,未定義語,アルファベット,*,*
7,なな,7,名詞,数詞,*,*
や,や,や,助詞,接続助詞,*,*
α,α,α,未定義語,その他,*,*
6400,6400,6400,名詞,数詞,*,*
より,より,より,助詞,格助詞,*,*
も,も,も,助詞,副助詞,*,*
転送,てんそう,転送,名詞,サ変名詞,*,*
スピード,すぴーど,スピード,名詞,普通名詞,*,*
が,が,が,助詞,格助詞,*,*
段違いに,だんちがいに,段違いだ,形容詞,*,ナ形容詞,ダ列基本連用形
速かった,はやかった,速い,形容詞,*,イ形容詞アウオ段,タ形
です,です,です,助動詞,*,無活用型,基本形
。,。,。,特殊,句点,*,*
EOS,EOS,EOS,未定義語,アルファベット,*,*
 ,<SPACE>,<SPACE>,未定義語,その他,*,*
M,M,M,未定義語,アルファベット,*,*
3,さん,3,名詞,数詞,*,*
の,の,の,助詞,接続助詞,*,*
時,とき,時,名詞,副詞的名詞,*,*
は,は,は,助詞,副助詞,*,*
ストレス,すとれす,ストレス,名詞,普通名詞,*,*
を,を,を,助詞,格助詞,*,*
感じて,かんじて,感じる,動詞,*,母音動詞,タ系連用テ形
いた,いた,いる,接尾辞,動詞性接尾辞,母音動詞,タ形
機能,きのう,機能,名詞,サ変名詞,*,*
です,です,だ,判定詞,*,判定詞,デス列基本形
が,が,が,助詞,接続助詞,*,*
枚数,まいすう,枚数,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
よって,よって,よる,動詞,*,子音動詞ラ行,タ系連用テ形
は,は,は,助詞,副助詞,*,*
SONY,SONY,SONY,未定義語,アルファベット,*,*
機,き,機,名詞,普通名詞,*,*
を,を,を,助詞,格助詞,*,*
逆転,ぎゃくてん,逆転,名詞,サ変名詞,*,*
し,し,する,動詞,*,サ変動詞,基本連用形
ました,ました,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,タ形
。,。,。,特殊,句点,*,*
繋げる,つなげる,繋げる,動詞,*,母音動詞,基本形
迄,迄,迄,未定義語,その他,*,*
の,の,の,助詞,接続助詞,*,*
速度,そくど,速度,名詞,普通名詞,*,*
は,は,は,助詞,副助詞,*,*
SONY,SONY,SONY,未定義語,アルファベット,*,*
機,き,機,名詞,普通名詞,*,*
。,。,。,特殊,句点,*,*
繋がって,つながって,繋がる,動詞,*,子音動詞ラ行,タ系連用テ形
から,から,から,助詞,接続助詞,*,*
の,の,だ,判定詞,*,判定詞,ダ列特殊連体形
転送,てんそう,転送,名詞,サ変名詞,*,*
速度,そくど,速度,名詞,普通名詞,*,*
は,は,は,助詞,副助詞,*,*
KISS,KISS,KISS,未定義語,アルファベット,*,*
 ,<SPACE>,<SPACE>,未定義語,その他,*,*
M,M,M,未定義語,アルファベット,*,*
。,。,。,特殊,句点,*,*
こういった,こういった,こういった,指示詞,連体詞形態指示詞,*,*
具合,ぐあい,具合,名詞,普通名詞,*,*
です,です,だ,判定詞,*,判定詞,デス列基本形
。,。,。,特殊,句点,*,*
DIGIC,DIGIC,DIGIC,未定義語,アルファベット,*,*
8,はち,8,名詞,数詞,*,*
搭載,とうさい,搭載,名詞,サ変名詞,*,*
です,です,だ,判定詞,*,判定詞,デス列基本形
が,が,が,助詞,接続助詞,*,*
M,M,M,未定義語,アルファベット,*,*
6,ろく,6,名詞,数詞,*,*
MK,MK,MK,未定義語,アルファベット,*,*
2,に,2,名詞,数詞,*,*
と,と,と,助詞,格助詞,*,*
比較,ひかく,比較,名詞,サ変名詞,*,*
する,する,する,動詞,*,サ変動詞,基本形
と,と,と,助詞,格助詞,*,*
出て,でて,出る,動詞,*,母音動詞,タ系連用テ形
くる,くる,くる,接尾辞,動詞性接尾辞,カ変動詞,基本形
絵,え,絵,名詞,普通名詞,*,*
が,が,が,助詞,格助詞,*,*
何,なに,何,名詞,普通名詞,*,*
か,か,か,助詞,接続助詞,*,*
物,ぶつ,物,名詞,普通名詞,*,*
足り,たり,足る,動詞,*,子音動詞ラ行,基本連用形
ませ,ませ,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,未然形
ん,ん,ぬ,助動詞,*,助動詞ぬ型,音便基本形
。,。,。,特殊,句点,*,*
私,わたし,私,名詞,普通名詞,*,*
の,の,の,助詞,接続助詞,*,*
用途,ようと,用途,名詞,普通名詞,*,*
で,で,で,助詞,格助詞,*,*
は,は,は,助詞,副助詞,*,*
やはり,やはり,やはり,副詞,*,*,*
EVF,EVF,EVF,未定義語,アルファベット,*,*
は,は,は,助詞,副助詞,*,*
必要,ひつよう,必要だ,形容詞,*,ナノ形容詞,語幹
ない,ない,ない,形容詞,*,イ形容詞アウオ段,基本形
と,と,と,助詞,格助詞,*,*
判断,はんだん,判断,名詞,サ変名詞,*,*
、,、,、,特殊,読点,*,*
軍,ぐん,軍,名詞,普通名詞,*,*
幹部,かんぶ,幹部,名詞,普通名詞,*,*
の,の,の,助詞,格助詞,*,*
高,たか,高い,形容詞,*,イ形容詞アウオ段,語幹
さ,さ,さ,接尾辞,名詞性述語接尾辞,*,*
が,が,が,助詞,格助詞,*,*
愛用,あいよう,愛用,名詞,サ変名詞,*,*
の,の,の,助詞,接続助詞,*,*
バッグ,ばっぐ,バッグ,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
引っ掛かる,ひっかかる,引っ掛かる,動詞,*,子音動詞ラ行,基本形
、,、,、,特殊,読点,*,*
M,M,M,未定義語,アルファベット,*,*
6,ろく,6,名詞,数詞,*,*
MK,MK,MK,未定義語,アルファベット,*,*
2,に,2,名詞,数詞,*,*
が,が,が,助詞,格助詞,*,*
安く,やすく,安い,形容詞,*,イ形容詞アウオ段,基本連用形
手,て,手,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
入る,はいる,入る,動詞,*,子音動詞ラ行,基本形
タイミング,たいみんぐ,タイミング,名詞,普通名詞,*,*
が,が,が,助詞,格助詞,*,*
あった,あった,あう,動詞,*,子音動詞ワ行,タ形
と,と,と,助詞,格助詞,*,*
いう,いう,いう,動詞,*,子音動詞ワ行,基本形
こと,こと,こと,名詞,形式名詞,*,*
で,で,で,助詞,格助詞,*,*
M,M,M,未定義語,アルファベット,*,*
6,ろく,6,名詞,数詞,*,*
MK,MK,MK,未定義語,アルファベット,*,*
2,に,2,名詞,数詞,*,*
に,に,に,助詞,格助詞,*,*
戻る,もどる,戻る,動詞,*,子音動詞ラ行,基本形
こと,こと,こと,名詞,形式名詞,*,*
と,と,と,助詞,格助詞,*,*
なり,なり,なる,動詞,*,子音動詞ラ行,基本連用形
ました,ました,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,タ形
。,。,。,特殊,句点,*,*
しかしながら,しかしながら,しかしながら,接続詞,*,*,*
エントリー,えんとりー,エントリー,名詞,普通名詞,*,*
機,き,機,名詞,普通名詞,*,*
と,と,と,助詞,格助詞,*,*
して,して,する,動詞,*,サ変動詞,タ系連用テ形
は,は,は,助詞,副助詞,*,*
全部,ぜんぶ,全部,副詞,*,*,*
入り,はいり,入る,動詞,*,子音動詞ラ行,基本連用形
の,の,の,助詞,接続助詞,*,*
本,ほん,本,接頭辞,名詞接頭辞,*,*
機,き,機,名詞,普通名詞,*,*
は,は,は,助詞,副助詞,*,*
優秀な,ゆうしゅうな,優秀だ,形容詞,*,ナ形容詞,ダ列基本連体形
のだろう,のだろう,のだ,助動詞,*,ナ形容詞,ダ列基本推量形
な,な,な,助詞,終助詞,*,*
と,と,と,助詞,格助詞,*,*
思い,おもい,思う,動詞,*,子音動詞ワ行,基本連用形
ます,ます,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,基本形
。,。,。,特殊,句点,*,*
